ue_name,ue_number,beam_index,x,y,z,dropped_packets,sent_packets,bit_rate,channel_mag,score,packets
simulation_car1,1,27,47.887886,-11.674406,8.407624,0.0,448.0,0.05173868903903815,0.031298324980333754,0.02069547561561526,149.0
simulation_pedestrian1,2,32,2.710321,32.22787,7.4372497,0.0,450.0,0.8298057256177662,0.8440964327417884,0.3319222902471065,162.0
uav1,0,14,14.000673293310683,-27.999993860521045,-3.309928512573242,0.0,469.0,0.14533519396528008,0.06283191552377942,0.05813407758611203,153.0
simulation_car1,1,27,47.88742,-11.713926,8.407624,0.0,468.0,0.12791850553244719,0.056926671124175654,0.05116740221297888,151.0
simulation_pedestrian1,2,32,2.705923,32.22136,7.4372497,0.0,441.0,0.8053042205889779,0.7751495068537266,0.3221216882355912,146.0
uav1,0,15,14.000673066009767,-27.999993863952568,-3.3715597152709957,0.0,424.0,0.08845787509741566,0.04383732503088733,0.03538315003896627,137.0
simulation_car1,1,27,47.88676,-11.768983,8.407625,0.0,431.0,0.09091174632984007,0.044650119970641534,0.03636469853193603,159.0
simulation_pedestrian1,2,32,2.6998315,32.21226,7.4372497,0.0,424.0,0.8168513631332167,0.8069168325981464,0.3267405452532867,149.0
uav1,0,14,14.000672746798955,-27.999993869007085,-3.433170890808105,0.0,447.0,0.18181701613343473,0.07574371469233716,0.0727268064533739,146.0
simulation_car1,1,27,47.886078,-11.824159,8.407625,0.0,464.0,0.1110700391939327,0.05131416168379867,0.04442801567757308,149.0
simulation_pedestrian1,2,32,2.6937683,32.20312,7.4372497,0.0,437.0,0.8183127570200086,0.8110283302398611,0.3273251028080035,148.0
uav1,0,14,14.000672335911077,-27.999993875693235,-3.494760131835937,0.0,486.0,0.16493936896942293,0.06966346366854628,0.06597574758776918,150.0
simulation_car1,1,27,47.88537,-11.879761,8.407624,0.0,474.0,0.13450065622031734,0.05914330140192991,0.05380026248812694,181.0
simulation_pedestrian1,2,32,2.6877007,32.193882,7.4372497,0.0,444.0,0.7939995380435436,0.7452523030224874,0.3175998152174175,158.0
uav1,0,14,14.000671967631206,-27.999993881798673,-3.5409389495849606,0.0,453.0,0.1941988992999495,0.08034147261029978,0.07767955971997981,153.0
simulation_car1,1,26,47.88487,-11.918718,8.407623,0.0,451.0,0.041216004997664715,0.02740329387019682,0.016486401999065887,150.0
simulation_pedestrian1,2,32,2.683475,32.187393,7.4372497,0.0,452.0,0.8121848572054814,0.7939261096530698,0.32487394288219257,157.0
uav1,0,14,14.000671548012178,-27.99999388885317,-3.587106323242187,0.0,424.0,0.07412446765485216,0.03905368037547517,0.029649787061940866,128.0
simulation_car1,1,27,47.884403,-11.954213,8.407624,0.0,415.0,0.10408281461992974,0.04900296537968484,0.0416331258479719,141.0
simulation_pedestrian1,2,32,2.6796439,32.18147,7.4372497,0.0,434.0,0.7635180659588376,0.6702165668302763,0.30540722638353507,146.0
uav1,0,15,14.000670908717439,-27.999993899743913,-3.6486450195312496,0.0,432.0,0.10672833893287421,0.04987742055559665,0.04269133557314969,149.0
simulation_car1,1,27,47.883747,-12.002804,8.407627,0.0,451.0,0.08969844893537154,0.04424837817849515,0.03587937957414862,153.0
simulation_pedestrian1,2,32,2.6744256,32.17334,7.4372497,0.0,453.0,0.8413905475110098,0.8787844345505191,0.33655621900440397,168.0
uav1,0,14,14.000670369598083,-27.99999390902167,-3.6947866439819332,0.0,506.0,0.20741622112459526,0.08539275422025522,0.08296648844983812,167.0
simulation_car1,1,26,47.88325,-12.038927,8.407625,0.0,477.0,0.036758615686588135,0.02567107006869419,0.014703446274635254,178.0
simulation_pedestrian1,2,32,2.6675506,32.163506,7.4372497,0.0,445.0,0.816088094645851,0.8047776819977693,0.3264352378583404,132.0
uav1,0,14,14.000669779488817,-27.9999939192453,-3.74091682434082,0.0,468.0,0.08294994840585893,0.04200787543056269,0.03317997936234357,173.0
simulation_car1,1,27,47.882484,-12.093503,8.407625,0.0,427.0,0.10668420944123992,0.04986282892491873,0.04267368377649597,144.0
simulation_pedestrian1,2,32,2.6615057,32.15545,7.4372497,0.0,433.0,0.8029892235063771,0.7689317280907324,0.3211956894025509,144.0
uav1,0,14,14.000669138447847,-27.999993930415712,-3.787036514282226,0.0,462.0,0.1619224353001547,0.06859716554724474,0.06476897412006188,141.0
simulation_car1,1,27,47.88187,-12.136549,8.407627,0.0,475.0,0.09713189408900656,0.04670674210789938,0.03885275763560263,142.0
simulation_pedestrian1,2,32,2.653536,32.1452,7.4372497,0.0,455.0,0.7888258330008677,0.7319538580688781,0.3155303332003471,158.0
uav1,0,14,14.000668446766213,-27.999993942540186,-3.8331447601318356,0.0,453.0,0.16436353561575823,0.0694594890928474,0.0657454142463033,146.0
simulation_car1,1,26,47.881294,-12.176579,8.407627,0.0,487.0,0.03746127258638634,0.025948192367681373,0.014984509034554536,154.0
simulation_pedestrian1,2,32,2.6454,32.134808,7.4372497,0.0,455.0,0.7846612177635512,0.7214203269779577,0.31386448710542053,148.0
uav1,0,14,14.00066770450212,-27.99999395562736,-3.879241561889648,0.0,429.0,0.14148866870216562,0.061516136809657423,0.056595467480866246,146.0
simulation_car1,1,26,47.88071,-12.215665,8.407626,0.0,452.0,0.08253036939777016,0.04186814975416223,0.03301214775910807,172.0
simulation_pedestrian1,2,32,2.6463504,32.12354,7.4372497,0.0,431.0,0.8024343832048147,0.7674488678512021,0.3209737532819259,148.0
uav1,0,14,14.000666911888402,-27.999993969685875,-3.92532787322998,0.0,451.0,0.09563535529507149,0.046212253258913684,0.0382541421180286,155.0
simulation_car1,1,27,47.880337,-12.240754,8.407627,0.0,488.0,0.036883642488151305,0.025720499015927694,0.014753456995260523,161.0
simulation_pedestrian1,2,32,2.6453621,32.109825,7.4372497,0.0,463.0,0.8239054963338936,0.8269560731442747,0.3295621985335575,147.0
uav1,0,14,14.000666068983264,-27.999993984723915,-3.971404647827148,0.0,492.0,0.20567011499204427,0.08471646918632884,0.08226804599681771,162.0
simulation_car1,1,26,47.879208,-12.314939,8.407627,0.0,499.0,0.04571384802512902,0.029097011525711473,0.018285539210051608,167.0
simulation_pedestrian1,2,32,2.642249,32.095127,7.4372497,0.0,447.0,0.8840244104842933,1.0190981788038243,0.3536097641937173,150.0
uav1,0,14,14.00066517596133,-27.999994000745573,-4.017469978332519,0.0,472.0,0.20338663722877345,0.08383626232986216,0.08135465489150939,154.0
simulation_car1,1,27,47.8786,-12.353316,8.407626,0.0,463.0,0.04211153057852006,0.027744485651620073,0.016844612231408023,148.0
simulation_pedestrian1,2,32,2.6396222,32.08415,7.4372497,0.0,465.0,0.8201793330386594,0.8163100413128369,0.3280717332154638,162.0
uav1,0,14,14.000664232997224,-27.999994017752215,-4.06352481842041,0.0,464.0,0.06367050115355338,0.03549433972430906,0.025468200461421356,174.0
simulation_car1,1,26,47.87799,-12.391802,8.407625,0.0,480.0,0.049744239115242186,0.03057707962295015,0.019897695646096877,155.0
simulation_pedestrian1,2,32,2.6358588,32.068237,7.4372497,0.0,437.0,0.8083382431647169,0.7833741072043933,0.3233352972658868,146.0
uav1,0,15,14.000662898586597,-27.99999404194932,-4.124915695190429,0.0,494.0,0.06412469323229775,0.03565082473427257,0.0256498772929191,159.0
simulation_car1,1,26,47.876698,-12.465894,8.407625,0.0,454.0,0.10381252649534067,0.0489136529815813,0.04152501059813627,158.0
simulation_pedestrian1,2,32,2.632055,32.05192,7.4372497,0.0,460.0,0.7995555964216701,0.7598004888962524,0.31982223856866804,150.0
uav1,0,15,14.000661840022076,-27.999994061228335,-4.17094669342041,0.0,492.0,0.1326874344594617,0.0585310106184517,0.05307497378378469,155.0
simulation_car1,1,26,47.876,-12.501205,8.407623,0.0,463.0,0.05472630531252628,0.03236665447242933,0.02189052212501051,170.0
simulation_pedestrian1,2,32,2.6297252,32.0418,7.4372497,0.0,449.0,0.7861949003671013,0.7252818614001496,0.31447796014684054,168.0
uav1,0,14,14.000660732213873,-27.99999408147096,-4.21696720123291,0.0,430.0,0.09681335058047474,0.046601499164710035,0.0387253402321899,155.0
simulation_car1,1,27,47.875195,-12.539778,8.407623,0.0,455.0,0.05706382999990878,0.03319347177358545,0.02282553199996351,157.0
simulation_pedestrian1,2,32,2.6272037,32.030735,7.4372497,0.0,445.0,0.7926004720842441,0.7416327000035858,0.31704018883369767,159.0
uav1,0,15,14.000659178942442,-27.999994109952695,-4.278313255310058,0.0,446.0,0.07235688220935442,0.038457299418663646,0.02894275288374177,156.0
simulation_car1,1,26,47.87401,-12.594123,8.407623,0.0,461.0,0.04270554408238001,0.027969661091349646,0.017082217632952004,164.0
simulation_pedestrian1,2,32,2.6236932,32.015137,7.4372497,0.0,430.0,0.8340255767360388,0.8565713089673457,0.33361023069441553,129.0
uav1,0,15,14.000657539058011,-27.999994140135186,-4.3396402359008786,0.0,432.0,0.12191436157476399,0.05491789779785641,0.0487657446299056,140.0
simulation_car1,1,27,47.8731,-12.634295,8.407623,0.0,458.0,0.07449344788819111,0.039177943019399065,0.029797379155276443,163.0
simulation_pedestrian1,2,32,2.6200194,31.998549,7.4372497,0.0,453.0,0.8242617596457658,0.8279811491243346,0.3297047038583063,137.0
uav1,0,14,14.000656252610497,-27.99999416388755,-4.3856254577636715,0.0,480.0,0.06396857112200956,0.03559705727559364,0.025587428448803823,170.0
simulation_car1,1,27,47.87178,-12.690543,8.407624,0.0,418.0,0.13119852223564035,0.05802920434614128,0.052479408894256147,142.0
simulation_pedestrian1,2,32,2.616636,31.983011,7.4372497,0.0,445.0,0.8564206940807257,0.9259086636197738,0.3425682776322903,157.0
uav1,0,14,14.00065491796704,-27.999994188591245,-4.431600189208984,0.0,488.0,0.07124985996533596,0.0380828048628192,0.028499943986134386,174.0
simulation_car1,1,27,47.870518,-12.742887,8.407624,0.0,483.0,0.08447222318533694,0.042514337756091286,0.03378888927413478,148.0
simulation_pedestrian1,2,32,2.6143405,31.97232,7.4372497,0.0,454.0,0.8670419061937941,0.9607170241240547,0.34681676247751764,160.0
uav1,0,14,14.000653535418678,-27.99999421424127,-4.4775653839111325,0.0,445.0,0.09234504443816913,0.045124407386111585,0.03693801777526765,137.0
simulation_car1,1,27,47.869526,-12.78323,8.407625,0.0,475.0,0.08221698697464787,0.04176374994663868,0.03288679478985915,165.0
simulation_pedestrian1,2,32,2.6118708,31.960678,7.4372497,0.0,468.0,0.8145086190775351,0.8003688814004435,0.3258034476310141,153.0
uav1,0,14,14.000652105140034,-27.99999424083353,-4.523521995544433,0.0,455.0,0.08233497284424075,0.04180305958308634,0.0329339891376963,147.0
simulation_car1,1,27,47.86853,-12.822824,8.407627,0.0,473.0,0.05463346857398041,0.03233365980055273,0.021853387429592166,150.0
simulation_pedestrian1,2,32,2.6094742,31.949238,7.4372497,0.0,469.0,0.7687410338796622,0.6825202454251935,0.3074964135518649,169.0
uav1,0,15,14.000650627480354,-27.99999426836939,-4.569467163085937,0.0,438.0,0.08402857539818856,0.042366810018973244,0.033611430159275424,159.0
simulation_car1,1,26,47.867626,-12.858324,8.407627,0.0,421.0,0.07774139121536157,0.04026864496824474,0.03109655648614463,150.0
simulation_pedestrian1,2,32,2.6064115,31.934393,7.4372497,0.0,459.0,0.8164141159237596,0.8056907055080134,0.32656564636950386,159.0
uav1,0,14,14.000648583984002,-27.99999430655771,-4.630714035034179,0.0,433.0,0.1176134065113528,0.05348540934120268,0.04704536260454112,157.0
simulation_car1,1,26,47.866146,-12.914745,8.40763,0.0,504.0,0.0909536128299964,0.04466397823185805,0.036381445131998556,177.0
simulation_pedestrian1,2,32,2.6094377,31.92674,7.4372497,0.0,514.0,0.8218721025595839,0.8211294770921255,0.32874884102383356,180.0
uav1,0,14,14.00064699666109,-27.999994336305008,-4.676639175415039,0.0,463.0,0.1447726560844739,0.0626390333240975,0.057909062433789564,132.0
simulation_car1,1,26,47.864754,-12.966967,8.407631,0.0,502.0,0.13971726833632098,0.06091257640135796,0.05588690733452839,166.0
simulation_pedestrian1,2,32,2.614472,31.917576,7.4372497,0.0,419.0,0.8047410159421899,0.7736322353614387,0.321896406376876,140.0
uav1,0,15,14.000645362830255,-27.999994366995452,-4.72255573272705,0.0,498.0,0.12843423442768095,0.05709976946677615,0.051373693771072385,157.0
simulation_car1,1,27,47.863728,-13.004503,8.407633,0.0,434.0,0.08788055645201068,0.04364592844149047,0.03515222258080427,156.0
simulation_pedestrian1,2,32,2.6181254,31.911001,7.4372497,0.0,459.0,0.8176126155011778,0.8090559567893169,0.32704504620047115,143.0
uav1,0,15,14.000643682782538,-27.999994398618128,-4.768460845947265,0.0,496.0,0.11868326809302597,0.0538412947560605,0.04747330723721039,174.0
simulation_car1,1,26,47.86272,-13.04106,8.407634,0.0,442.0,0.09132583692781399,0.0447871763364248,0.0365303347711256,141.0
simulation_pedestrian1,2,32,2.62166,31.904577,7.4372497,0.0,422.0,0.8129202515501841,0.7959594462236163,0.3251681006200737,158.0
uav1,0,14,14.000641956692562,-27.99999443116303,-4.8143573760986325,0.0,464.0,0.0773898365703469,0.04015084236919446,0.03095593462813876,160.0
simulation_car1,1,26,47.861717,-13.076692,8.407636,0.0,468.0,0.09281765624222191,0.04528073536664521,0.03712706249688876,176.0
simulation_pedestrian1,2,32,2.625119,31.89434,7.4372497,0.0,447.0,0.7954472420118686,0.7490161867205793,0.3181788968047474,145.0
uav1,0,15,14.000640184967779,-27.999994464621068,-4.860245323181152,0.0,500.0,0.12559280734248818,0.056147207639293206,0.050237122936995275,155.0
simulation_car1,1,27,47.860134,-13.131888,8.407639,0.0,500.0,0.07939592738152804,0.04082231231282702,0.03175837095261121,165.0
simulation_pedestrian1,2,32,2.6260135,31.882345,7.4372497,0.0,436.0,0.820727819444744,0.8178685364162905,0.32829112777789765,165.0
uav1,0,14,14.000638367899228,-27.99999449898587,-4.906124687194824,0.0,496.0,0.0927888657658491,0.045271213016097746,0.03711554630633964,165.0
simulation_car1,1,26,47.858448,-13.189991,8.407643,0.0,455.0,0.11379093346308616,0.052215998920174644,0.04551637338523447,148.0
simulation_pedestrian1,2,32,2.6255276,31.872803,7.4372497,0.0,451.0,0.8775809033745884,0.9965426548137943,0.3510323613498354,141.0
uav1,0,14,14.000635875039734,-27.99999454620638,-4.967283821105957,0.0,427.0,0.05547480094601285,0.03263222540506735,0.022189920378405142,154.0
simulation_car1,1,27,47.857082,-13.235562,8.407648,0.0,478.0,0.07343030742775129,0.03881969394138507,0.02937212297110052,149.0
simulation_pedestrian1,2,32,2.624407,31.86152,7.4372497,0.0,422.0,0.851473015253579,0.910125074556,0.3405892061014316,138.0
uav1,0,15,14.000633302843198,-27.999994595015778,-5.028427696228027,0.0,461.0,0.09088310473808496,0.04464063913511972,0.036353241895233986,147.0
simulation_car1,1,27,47.855423,-13.290351,8.407651,0.0,449.0,0.0338893233692523,0.024521580520362737,0.013555729347700921,146.0
simulation_pedestrian1,2,32,2.6226614,31.84747,7.4372497,0.0,472.0,0.8379162465649038,0.8682353163355533,0.33516649862596154,161.0
uav1,0,15,14.00063065206632,-27.99999464540133,-5.089556312561035,0.0,473.0,0.09588833965955691,0.04629585460765112,0.03835533586382277,163.0
simulation_car1,1,26,47.85416,-13.331187,8.407654,0.0,469.0,0.11508584300804892,0.052645679199732724,0.04603433720321957,163.0
simulation_pedestrian1,2,32,2.6212575,31.832254,7.4372497,0.0,421.0,0.8330252683882028,0.8535976939846426,0.3332101073552811,170.0
uav1,0,14,14.000628612877335,-27.999994684220837,-5.135392761230468,0.0,436.0,0.18336192824471242,0.07631071502896007,0.07334477129788497,146.0
simulation_car1,1,27,47.85206,-13.397915,8.407656,0.0,438.0,0.07126571777356816,0.03808817503732352,0.028506287109427264,158.0
simulation_pedestrian1,2,32,2.6194985,31.81893,7.4372497,0.0,439.0,0.8004473167915277,0.7621614964919811,0.3201789267166111,146.0
uav1,0,14,14.000626530207228,-27.99999472391619,-5.181220626831054,0.0,493.0,0.1369188848093615,0.05996200350649515,0.054767553923744605,161.0
simulation_car1,1,27,47.850956,-13.432387,8.407659,0.0,435.0,0.10737268724662323,0.05009050022445592,0.0429490748986493,128.0
simulation_pedestrian1,2,32,2.6183794,31.809706,7.4372497,0.0,455.0,0.8111906772273665,0.7911854370833851,0.3244762708909466,139.0
uav1,0,14,14.000624404521659,-27.99999476448147,-5.227039909362793,0.0,427.0,0.14905143754842498,0.06411021872310467,0.059620575019369994,145.0
simulation_car1,1,26,47.84969,-13.471306,8.407661,0.0,471.0,0.09784456145725556,0.046942182400751514,0.03913782458290223,167.0
simulation_pedestrian1,2,32,2.6175966,31.79489,7.4372497,0.0,460.0,0.8398097290222135,0.8739688455820182,0.3359238916088854,152.0
uav1,0,14,14.00062223605346,-27.999994805908955,-5.272850608825683,0.0,467.0,0.1960582768718463,0.08104281869216848,0.07842331074873853,154.0
simulation_car1,1,26,47.84794,-13.524262,8.407664,0.0,465.0,0.059716808995582196,0.034123329060822036,0.02388672359823288,172.0
simulation_pedestrian1,2,32,2.617151,31.780256,7.4372497,0.0,450.0,0.8232187856140601,0.8249837569076205,0.3292875142456241,149.0
uav1,0,15,14.00062002526829,-27.999994848183633,-5.318653678894043,0.0,489.0,0.11830801950423256,0.053716437886133186,0.047323207801693024,165.0
simulation_car1,1,26,47.846092,-13.57909,8.407668,0.0,467.0,0.11670429910709719,0.05318321245892342,0.046681719642838876,151.0
simulation_pedestrian1,2,32,2.6164978,31.770329,7.4372497,0.0,448.0,0.8001069928602299,0.7612595632786383,0.320042797144092,142.0
uav1,0,14,14.00061777245719,-27.99999489128777,-5.364450073242187,0.0,439.0,0.1274559366973867,0.056771494108437494,0.05098237467895468,151.0
simulation_car1,1,27,47.84482,-13.61642,8.407671,0.0,443.0,0.038189798529975644,0.02623383184516474,0.015275919411990259,142.0
simulation_pedestrian1,2,32,2.6149642,31.755825,7.4372497,0.0,482.0,0.856696948584202,0.9267979245872433,0.3426787794336808,169.0
uav1,0,14,14.00061547808582,-27.999994935215454,-5.410237884521484,0.0,501.0,0.14934731240434482,0.06421230504940251,0.05973892496173793,171.0
simulation_car1,1,26,47.84285,-13.673104,8.407675,0.0,455.0,0.04654435958675969,0.029404669260510465,0.018617743834703878,148.0
simulation_pedestrian1,2,32,2.6147084,31.745546,7.4372497,0.0,457.0,0.8191751408927562,0.8134643222296314,0.3276700563571025,153.0
uav1,0,14,14.000612354720943,-27.9999949950693,-5.471274948120117,0.0,470.0,0.14483439171751447,0.06266019339021778,0.05793375668700579,151.0
simulation_car1,1,26,47.841553,-13.709914,8.407676,0.0,478.0,0.11360841104452102,0.05215546036287734,0.04544336441780841,161.0
simulation_pedestrian1,2,32,2.6146207,31.73122,7.4372497,0.0,465.0,0.8058452847667533,0.7766099133259551,0.32233811390670136,159.0
uav1,0,14,14.00060915882932,-27.999995056397438,-5.53229866027832,0.0,469.0,0.11358515219212276,0.05214774638357113,0.045434060876849106,149.0
simulation_car1,1,26,47.839046,-13.779774,8.40768,0.0,468.0,0.038252202363178826,0.026258221286213346,0.01530088094527153,159.0
simulation_pedestrian1,2,32,2.6166134,31.717657,7.4372497,0.0,450.0,0.8160513260097876,0.8046747758211534,0.32642053040391505,141.0
uav1,0,14,14.00060589122586,-27.99999511919168,-5.593309020996093,0.0,442.0,0.18847164599964678,0.07819938250232485,0.07538865839985871,148.0
simulation_car1,1,26,47.837185,-13.830619,8.407682,0.0,423.0,0.05787781004116177,0.03347968859739407,0.02315112401646471,147.0
simulation_pedestrian1,2,32,2.6176257,31.704601,7.4372497,0.0,436.0,0.8390708469960956,0.8717270215728298,0.33562833879843823,146.0
uav1,0,14,14.000603394000791,-27.999995167227098,-5.639056777954101,0.0,444.0,0.06233350539280354,0.03503253397064917,0.024933402157121417,143.0
simulation_car1,1,26,47.83583,-13.867202,8.407685,0.0,435.0,0.0747246290237594,0.03925575971174781,0.029889851609503762,155.0
simulation_pedestrian1,2,32,2.6194038,31.691355,7.4372497,0.0,436.0,0.8182354324389303,0.8108102642775785,0.3272941729755721,141.0
uav1,0,14,14.000600857485551,-27.9999952160465,-5.684795951843261,0.0,455.0,0.18408795466752007,0.07657781425252352,0.07363518186700803,161.0
simulation_car1,1,26,47.833897,-13.9186325,8.407688,0.0,458.0,0.1209813523476552,0.05460672841766035,0.04839254093906208,146.0
simulation_pedestrian1,2,32,2.6192074,31.678278,7.4372497,0.0,465.0,0.8134728280837148,0.7974907000664231,0.32538913123348595,152.0
uav1,0,14,14.000598282727879,-27.999995265620328,-5.730512237548828,0.0,439.0,0.10015714620893217,0.04770608740383109,0.04006285848357287,125.0
simulation_car1,1,26,47.831963,-13.969194,8.407691,0.0,437.0,0.10260418207153132,0.048514422721597686,0.041041672828612534,145.0
simulation_pedestrian1,2,32,2.6227427,31.670328,7.4372497,0.0,466.0,0.83935311671875,0.872582773723266,0.33574124668750005,150.0
uav1,0,13,14.00059567129938,-27.99999531591311,-5.776182746887207,0.0,430.0,0.07971755093877024,0.04092980181644715,0.0318870203755081,126.0
simulation_car1,1,26,47.82993,-14.021522,8.407694,0.0,497.0,0.11456808469039832,0.05247383493696154,0.045827233876159335,162.0
simulation_pedestrian1,2,32,2.626029,31.663132,7.4372497,0.0,455.0,0.8519458778562523,0.911621914874154,0.34077835114250093,150.0
uav1,0,13,14.000592134834733,-27.99999538403881,-5.836964225769043,0.0,459.0,0.07247832583963608,0.03849833499162396,0.028991330335854434,163.0
simulation_car1,1,27,47.827305,-14.088033,8.407698,0.0,460.0,0.04358501355340951,0.028301436160591397,0.017434005421363804,161.0
simulation_pedestrian1,2,32,2.6273708,31.655275,7.4372497,0.0,445.0,0.8599391958645924,0.9372984066699952,0.343975678345837,145.0
uav1,0,14,14.000588538881857,-27.99999545333685,-5.897574996948242,0.0,430.0,0.06908257706349605,0.03734723457446967,0.02763303082539842,142.0
simulation_car1,1,26,47.82515,-14.141441,8.407701,0.0,457.0,0.14161376719165458,0.061558816522157285,0.05664550687666184,159.0
simulation_pedestrian1,2,32,2.6256647,31.646574,7.4372497,0.0,444.0,0.8497021142057528,0.9045409966107855,0.33988084568230115,140.0
uav1,0,14,14.00058580446057,-27.9999955060498,-5.942898368835449,0.0,452.0,0.17284990176108023,0.07248808042261033,0.0691399607044321,174.0
simulation_car1,1,26,47.82368,-14.177422,8.407703,0.0,431.0,0.041529455939568645,0.027522957313395748,0.016611782375827458,146.0
simulation_pedestrian1,2,32,2.6291595,31.639105,7.4372497,0.0,489.0,0.821919642712689,0.8212652345228584,0.3287678570850756,178.0
uav1,0,15,14.0005830390146,-27.999995559373474,-5.988092994689941,0.0,422.0,0.224061222318808,0.0919858468655706,0.08962448892752321,116.0
simulation_car1,1,25,47.82157,-14.228408,8.407705,0.0,443.0,0.02906362254854125,0.022512733280266383,0.011625449019416501,169.0
simulation_pedestrian1,2,32,2.6280835,31.633917,7.4372497,0.0,470.0,0.8320844267033194,0.8508102184730632,0.3328337706813278,170.0
uav1,0,15,14.00058024347527,-27.999995613287865,-6.0331474304199215,0.0,422.0,0.08125974973121362,0.0414446419242683,0.03250389989248545,149.0
simulation_car1,1,26,47.820034,-14.265111,8.407709,0.0,476.0,0.05736221180084971,0.03329848864725891,0.022944884720339884,151.0
simulation_pedestrian1,2,32,2.6234818,31.628891,7.4372497,0.0,449.0,0.8233467657415098,0.8253509766966455,0.32933870629660394,159.0
uav1,0,13,14.000577418482862,-27.999995667776602,-6.078053092956543,0.0,455.0,0.07330648396117058,0.03877792601550307,0.02932259358446823,147.0
simulation_car1,1,26,47.818256,-14.307087,8.407714,0.0,444.0,0.09065434973864138,0.044564912735047625,0.03626173989545655,141.0
simulation_pedestrian1,2,32,2.6170201,31.62201,7.4372497,0.0,443.0,0.8567925888675181,0.9271059878008153,0.3427170355470073,146.0
uav1,0,15,14.000574564677663,-27.99999572282877,-6.122804260253906,0.0,466.0,0.13365467812232132,0.05885746576971091,0.05346187124892853,157.0
simulation_car1,1,27,47.816723,-14.342821,8.407716,0.0,441.0,0.030924027271319703,0.02329967966743146,0.012369610908527881,151.0
simulation_pedestrian1,2,32,2.607385,31.611816,7.4372497,0.0,430.0,0.8211297669339115,0.819012525044792,0.3284519067735646,129.0
uav1,0,14,14.000570715754293,-27.999995797092197,-6.182221984863281,0.0,446.0,0.14703146494959976,0.06341450387412496,0.058812585979839904,137.0
simulation_car1,1,26,47.814514,-14.393707,8.407719,0.0,438.0,0.07998781034336785,0.0410200919853567,0.03199512413734714,165.0
simulation_pedestrian1,2,32,2.6052306,31.599985,7.4372497,0.0,414.0,0.844579777631938,0.8885801062504353,0.3378319110527752,138.0
uav1,0,14,14.000567796931136,-27.999995853424025,-6.226592636108398,0.0,441.0,0.08339172020450548,0.042154928664802804,0.03335668808180219,134.0
simulation_car1,1,26,47.812214,-14.4458885,8.4077215,0.0,488.0,0.059380710953232364,0.03400599635604716,0.023752284381292947,158.0
simulation_pedestrian1,2,32,2.60586,31.591587,7.4372497,0.0,481.0,0.8263020463706509,0.8338760249871727,0.3305208185482604,153.0
uav1,0,15,14.00056485098321,-27.99999591028927,-6.270795440673828,0.0,466.0,0.08354073003703372,0.04220451557754782,0.03341629201481349,162.0
simulation_car1,1,26,47.810677,-14.480269,8.407723,0.0,468.0,0.11858415196038383,0.05380831234346726,0.047433660784153536,144.0
simulation_pedestrian1,2,32,2.6086764,31.587242,7.4372497,0.0,432.0,0.8201924479271213,0.8163472721305083,0.32807697917084855,139.0
uav1,0,15,14.000561878434382,-27.999995967674295,-6.314828491210937,0.0,429.0,0.13150215755061312,0.05813146878148599,0.05260086302024525,149.0
simulation_car1,1,26,47.80839,-14.530846,8.407726,0.0,477.0,0.10966157703395253,0.05084780380703835,0.04386463081358102,169.0
simulation_pedestrian1,2,32,2.613317,31.58131,7.4372497,0.0,433.0,0.8355821976576104,0.8612191615666632,0.3342328790630442,138.0
uav1,0,14,14.000558879517484,-27.99999602556818,-6.35869083404541,0.0,434.0,0.17217960137069668,0.07224706520198845,0.06887184054827868,134.0
simulation_car1,1,26,47.80684,-14.564955,8.407728,0.0,463.0,0.03655991461186145,0.025592406247034793,0.01462396584474458,152.0
simulation_pedestrian1,2,32,2.6164403,31.577501,7.4372497,0.0,489.0,0.8227599173668201,0.8236684369368971,0.32910396694672805,176.0
uav1,0,15,14.000555854698177,-27.999996083961378,-6.402381515502929,0.0,473.0,0.07008137330959326,0.03768663353697833,0.028032549323837305,166.0
simulation_car1,1,26,47.805126,-14.601938,8.40773,0.0,477.0,0.05900165345506238,0.03387350814775969,0.023600661382024952,165.0
simulation_pedestrian1,2,32,2.6181865,31.573418,7.4372497,0.0,472.0,0.8156662154141378,0.8035977328254209,0.3262664861656551,166.0
uav1,0,14,14.000552804383915,-27.99999614284434,-6.445899581909179,0.0,470.0,0.06786708504865256,0.036933200392033974,0.027146834019461025,161.0
simulation_car1,1,26,47.803436,-14.638221,8.407732,0.0,484.0,0.03261572064737573,0.02400132570316599,0.013046288258950293,156.0
simulation_pedestrian1,2,32,2.6183233,31.569468,7.4372497,0.0,482.0,0.8381279327500506,0.8688744484121506,0.3352511731000203,147.0
uav1,0,14,14.000548698590137,-27.999996222097934,-6.503646469116211,0.0,464.0,0.19599236086780525,0.08101790514477043,0.0783969443471221,154.0
simulation_car1,1,26,47.80154,-14.678337,8.407735,0.0,460.0,0.03483299948830354,0.024902950100422806,0.013933199795321417,144.0
simulation_pedestrian1,2,32,2.6167276,31.565191,7.4372497,0.0,459.0,0.8285062825223264,0.8402914528313599,0.3314025130089306,149.0
uav1,0,14,14.000544549664482,-27.999996302175532,-6.561068153381347,0.0,445.0,0.09016743100273558,0.04440369557943858,0.03606697240109424,153.0
simulation_car1,1,26,47.79911,-14.729157,8.407736,0.0,422.0,0.125013248784504,0.055953245302305846,0.05000529951380161,150.0
